Rating_ID ,Country_ID ,Year ,PR_Rating ,CL_Rating ,Total_Score
     1529 ,       129 ,2023 ,        1 ,        1 ,97
     1530 ,       129 ,2022 ,        1 ,        1 ,97
     1531 ,       129 ,2021 ,        1 ,        1 ,98
     1532 ,       129 ,2020 ,        1 ,        1 ,99
     1533 ,       129 ,2019 ,        1 ,        1 ,99
     1534 ,       129 ,2018 ,        1 ,        1 ,99
     1535 ,       129 ,2017 ,        1 ,        1 ,99
     1536 ,       129 ,2016 ,        1 ,        1 ,99
     1537 ,       129 ,2015 ,        1 ,        1 ,99
     1538 ,       129 ,2014 ,        1 ,        1 ,99
     1539 ,       129 ,2013 ,        1 ,        1 ,99
     1540 ,       130 ,2024 ,        1 ,        1 ,99
     1541 ,       130 ,2023 ,        1 ,        1 ,99
     1542 ,       130 ,2022 ,        1 ,        1 ,99
     1543 ,       130 ,2021 ,        1 ,        1 ,99
     1544 ,       130 ,2020 ,        1 ,        1 ,97
     1545 ,       130 ,2019 ,        1 ,        1 ,98
     1546 ,       130 ,2018 ,        1 ,        1 ,98
     1547 ,       130 ,2017 ,        1 ,        1 ,98
     1548 ,       130 ,2016 ,        1 ,        1 ,98
     1549 ,       130 ,2015 ,        1 ,        1 ,97
     1550 ,       130 ,2014 ,        1 ,        1 ,97
     1551 ,       130 ,2013 ,        1 ,        1 ,97
     1552 ,       131 ,2024 ,        7 ,        6 ,16
     1553 ,       131 ,2023 ,        7 ,        6 ,19
     1554 ,       131 ,2022 ,        7 ,        5 ,23
     1555 ,       131 ,2021 ,        6 ,        5 ,30
     1556 ,       131 ,2020 ,        6 ,        5 ,31
     1557 ,       131 ,2019 ,        6 ,        5 ,32
     1558 ,       131 ,2018 ,        5 ,        4 ,44
     1559 ,       131 ,2017 ,        5 ,        4 ,47
     1560 ,       131 ,2016 ,        4 ,        3 ,54
     1561 ,       131 ,2015 ,        4 ,        3 ,54
     1562 ,       131 ,2014 ,        4 ,        3 ,54
     1563 ,       131 ,2013 ,        5 ,        4 ,51
     1564 ,       132 ,2024 ,        6 ,        4 ,33
     1565 ,       132 ,2023 ,        4 ,        4 ,51
     1566 ,       132 ,2022 ,        4 ,        4 ,51
     1567 ,       132 ,2021 ,        4 ,        4 ,48
     1568 ,       132 ,2020 ,        4 ,        4 ,48
     1569 ,       132 ,2019 ,        4 ,        4 ,49
     1570 ,       132 ,2018 ,        4 ,        4 ,49
     1571 ,       132 ,2017 ,        4 ,        4 ,49
     1572 ,       132 ,2016 ,        3 ,        4 ,52
     1573 ,       132 ,2015 ,        3 ,        4 ,56
     1574 ,       132 ,2014 ,        3 ,        4 ,56
     1575 ,       132 ,2013 ,        3 ,        4 ,56
     1576 ,       133 ,2024 ,        4 ,        5 ,44
     1577 ,       133 ,2023 ,        4 ,        5 ,43
     1578 ,       133 ,2022 ,        4 ,        5 ,43
     1579 ,       133 ,2021 ,        4 ,        5 ,45
     1580 ,       133 ,2020 ,        4 ,        5 ,47
     1581 ,       133 ,2019 ,        3 ,        5 ,50
     1582 ,       133 ,2018 ,        3 ,        5 ,50
     1583 ,       133 ,2017 ,        3 ,        5 ,50
     1584 ,       133 ,2016 ,        4 ,        5 ,48
     1585 ,       133 ,2015 ,        4 ,        5 ,43
     1586 ,       133 ,2014 ,        4 ,        4 ,46
     1587 ,       133 ,2013 ,        4 ,        4 ,46
     1588 ,       134 ,2024 ,        7 ,        7 ,3
     1589 ,       134 ,2023 ,        7 ,        7 ,3
     1590 ,       134 ,2022 ,        7 ,        7 ,3
     1591 ,       134 ,2021 ,        7 ,        7 ,3
     1592 ,       134 ,2020 ,        7 ,        7 ,3
     1593 ,       134 ,2019 ,        7 ,        7 ,3
     1594 ,       134 ,2018 ,        7 ,        7 ,3
     1595 ,       134 ,2017 ,        7 ,        7 ,3
     1596 ,       134 ,2016 ,        7 ,        7 ,3
     1597 ,       134 ,2015 ,        7 ,        7 ,3
     1598 ,       134 ,2014 ,        7 ,        7 ,3
     1599 ,       134 ,2013 ,        7 ,        7 ,3
     1600 ,       135 ,2024 ,        3 ,        3 ,67
     1601 ,       135 ,2023 ,        3 ,        3 ,68
     1602 ,       135 ,2022 ,        3 ,        3 ,67
     1603 ,       135 ,2021 ,        3 ,        3 ,66
     1604 ,       135 ,2020 ,        3 ,        3 ,63
     1605 ,       135 ,2019 ,        4 ,        3 ,59
     1606 ,       135 ,2018 ,        4 ,        3 ,58
     1607 ,       135 ,2017 ,        4 ,        3 ,57
     1608 ,       135 ,2016 ,        4 ,        3 ,57
     1609 ,       135 ,2015 ,        4 ,        3 ,60
     1610 ,       135 ,2014 ,        3 ,        3 ,64
     1611 ,       135 ,2013 ,        3 ,        3 ,64
     1612 ,       136 ,2024 ,        3 ,        2 ,76
     1613 ,       136 ,2023 ,        3 ,        2 ,76
     1614 ,       136 ,2022 ,        3 ,        2 ,77
     1615 ,       136 ,2021 ,        3 ,        2 ,78
     1616 ,       136 ,2020 ,        2 ,        2 ,81
     1617 ,       136 ,2019 ,        2 ,        2 ,81
     1618 ,       136 ,2018 ,        2 ,        2 ,81
     1619 ,       136 ,2017 ,        2 ,        2 ,80
     1620 ,       136 ,2016 ,        2 ,        2 ,79
     1621 ,       136 ,2015 ,        2 ,        2 ,79
     1622 ,       136 ,2014 ,        2 ,        2 ,79
     1623 ,       136 ,2013 ,        2 ,        2 ,78
     1624 ,       137 ,2024 ,        1 ,        1 ,98
     1625 ,       137 ,2023 ,        1 ,        1 ,100
     1626 ,       137 ,2022 ,        1 ,        1 ,100
     1627 ,       137 ,2021 ,        1 ,        1 ,100
     1628 ,       137 ,2020 ,        1 ,        1 ,100
     1629 ,       137 ,2019 ,        1 ,        1 ,100
     1630 ,       137 ,2018 ,        1 ,        1 ,100
     1631 ,       137 ,2017 ,        1 ,        1 ,100
     1632 ,       137 ,2016 ,        1 ,        1 ,100
     1633 ,       137 ,2015 ,        1 ,        1 ,100
     1634 ,       137 ,2014 ,        1 ,        1 ,100
     1635 ,       137 ,2013 ,        1 ,        1 ,100
     1636 ,       138 ,2024 ,        6 ,        5 ,24
     1637 ,       138 ,2023 ,        6 ,        5 ,24
     1638 ,       138 ,2022 ,        6 ,        5 ,24
     1639 ,       138 ,2021 ,        6 ,        5 ,23
     1640 ,       138 ,2020 ,        6 ,        5 ,23
     1641 ,       138 ,2019 ,        6 ,        5 ,23
     1642 ,       138 ,2018 ,        6 ,        5 ,23
     1643 ,       138 ,2017 ,        6 ,        5 ,25
     1644 ,       138 ,2016 ,        6 ,        5 ,25
     1645 ,       138 ,2015 ,        6 ,        5 ,26
     1646 ,       138 ,2014 ,        6 ,        5 ,26
     1647 ,       138 ,2013 ,        6 ,        5 ,26
     1648 ,       139 ,2024 ,        5 ,        5 ,35
     1649 ,       139 ,2023 ,        5 ,        5 ,37
     1650 ,       139 ,2022 ,        5 ,        5 ,37
     1651 ,       139 ,2021 ,        5 ,        5 ,37
     1652 ,       139 ,2020 ,        5 ,        5 ,38
     1653 ,       139 ,2019 ,        5 ,        5 ,39
     1654 ,       139 ,2018 ,        4 ,        5 ,43
     1655 ,       139 ,2017 ,        4 ,        5 ,43
     1656 ,       139 ,2016 ,        4 ,        5 ,41
     1657 ,       139 ,2015 ,        4 ,        5 ,42
     1658 ,       139 ,2014 ,        4 ,        5 ,42
     1659 ,       139 ,2013 ,        4 ,        5 ,42
     1660 ,       140 ,2024 ,        6 ,        5 ,29
     1661 ,       140 ,2023 ,        6 ,        5 ,29
     1662 ,       140 ,2022 ,        6 ,        5 ,29
     1663 ,       140 ,2021 ,        6 ,        5 ,28
     1664 ,       140 ,2020 ,        6 ,        5 ,28
     1665 ,       140 ,2019 ,        6 ,        5 ,28
     1666 ,       140 ,2018 ,        6 ,        5 ,28
     1667 ,       140 ,2017 ,        6 ,        5 ,28
     1668 ,       140 ,2016 ,        6 ,        5 ,28
     1669 ,       140 ,2015 ,        6 ,        5 ,29
     1670 ,       140 ,2014 ,        6 ,        5 ,29
     1671 ,       140 ,2013 ,        6 ,        5 ,29
     1672 ,       141 ,2024 ,        1 ,        1 ,92
     1673 ,       141 ,2023 ,        1 ,        1 ,92
     1674 ,       141 ,2022 ,        1 ,        1 ,92
     1675 ,       141 ,2021 ,        1 ,        1 ,92
     1676 ,       141 ,2020 ,        1 ,        1 ,92
     1677 ,       141 ,2019 ,        1 ,        1 ,92
     1678 ,       141 ,2018 ,        1 ,        1 ,92
     1679 ,       141 ,2017 ,        1 ,        1 ,92
     1680 ,       141 ,2016 ,        1 ,        1 ,92
     1681 ,       141 ,2015 ,        1 ,        1 ,92
     1682 ,       141 ,2014 ,        1 ,        1 ,92
     1683 ,       141 ,2013 ,        1 ,        1 ,92
     1684 ,       142 ,2024 ,        2 ,        2 ,83
     1685 ,       142 ,2023 ,        2 ,        2 ,83
     1686 ,       142 ,2022 ,        2 ,        2 ,83
     1687 ,       142 ,2021 ,        2 ,        2 ,83
     1688 ,       142 ,2020 ,        1 ,        2 ,84
     1689 ,       142 ,2019 ,        1 ,        2 ,84
     1690 ,       142 ,2018 ,        2 ,        2 ,83
     1691 ,       142 ,2017 ,        2 ,        2 ,83
     1692 ,       142 ,2016 ,        2 ,        2 ,83
     1693 ,       142 ,2015 ,        2 ,        2 ,82
     1694 ,       142 ,2014 ,        2 ,        2 ,82
     1695 ,       142 ,2013 ,        1 ,        2 ,82
     1696 ,       143 ,2024 ,        4 ,        3 ,61
     1697 ,       143 ,2023 ,        4 ,        3 ,61
     1698 ,       143 ,2022 ,        4 ,        3 ,62
     1699 ,       143 ,2021 ,        4 ,        3 ,62
     1700 ,       143 ,2020 ,        4 ,        3 ,62
     1701 ,       143 ,2019 ,        4 ,        3 ,64
     1702 ,       143 ,2018 ,        3 ,        3 ,63
     1703 ,       143 ,2017 ,        3 ,        3 ,64
     1704 ,       143 ,2016 ,        4 ,        3 ,59
     1705 ,       143 ,2015 ,        4 ,        3 ,59
     1706 ,       143 ,2014 ,        3 ,        3 ,60
     1707 ,       143 ,2013 ,        4 ,        3 ,59
     1708 ,       144 ,2024 ,        3 ,        3 ,63
     1709 ,       144 ,2023 ,        3 ,        3 ,65
     1710 ,       144 ,2022 ,        3 ,        3 ,65
     1711 ,       144 ,2021 ,        3 ,        3 ,65
     1712 ,       144 ,2020 ,        3 ,        3 ,65
     1713 ,       144 ,2019 ,        3 ,        3 ,65
     1714 ,       144 ,2018 ,        3 ,        3 ,64
     1715 ,       144 ,2017 ,        3 ,        3 ,64
     1716 ,       144 ,2016 ,        3 ,        3 ,64
     1717 ,       144 ,2015 ,        3 ,        3 ,65
     1718 ,       144 ,2014 ,        3 ,        3 ,61
     1719 ,       144 ,2013 ,        3 ,        3 ,62
     1720 ,       145 ,2024 ,        3 ,        3 ,66
     1721 ,       145 ,2023 ,        3 ,        3 ,70
     1722 ,       145 ,2022 ,        2 ,        3 ,72
     1723 ,       145 ,2021 ,        3 ,        3 ,71
     1724 ,       145 ,2020 ,        2 ,        3 ,72
     1725 ,       145 ,2019 ,        2 ,        3 ,73
     1726 ,       145 ,2018 ,        2 ,        3 ,73
     1727 ,       145 ,2017 ,        2 ,        3 ,72
     1728 ,       145 ,2016 ,        2 ,        3 ,71
     1729 ,       145 ,2015 ,        2 ,        3 ,71
     1730 ,       145 ,2014 ,        2 ,        3 ,71
     1731 ,       145 ,2013 ,        2 ,        3 ,71
     1732 ,       146 ,2024 ,        3 ,        4 ,58
     1733 ,       146 ,2023 ,        3 ,        4 ,58
     1734 ,       146 ,2022 ,        3 ,        4 ,55
     1735 ,       146 ,2021 ,        3 ,        4 ,56
     1736 ,       146 ,2020 ,        3 ,        4 ,59
     1737 ,       146 ,2019 ,        3 ,        3 ,61
     1738 ,       146 ,2018 ,        3 ,        3 ,62
     1739 ,       146 ,2017 ,        3 ,        3 ,63
     1740 ,       146 ,2016 ,        3 ,        3 ,65
     1741 ,       146 ,2015 ,        3 ,        3 ,63
     1742 ,       146 ,2014 ,        3 ,        3 ,63
     1743 ,       146 ,2013 ,        3 ,        3 ,63
     1744 ,       147 ,2024 ,        2 ,        2 ,80
     1745 ,       147 ,2023 ,        2 ,        2 ,81
     1746 ,       147 ,2022 ,        2 ,        2 ,81
     1747 ,       147 ,2021 ,        2 ,        2 ,82
     1748 ,       147 ,2020 ,        2 ,        2 ,84
     1749 ,       147 ,2019 ,        2 ,        2 ,84
     1750 ,       147 ,2018 ,        1 ,        2 ,85
     1751 ,       147 ,2017 ,        1 ,        2 ,89
     1752 ,       147 ,2016 ,        1 ,        1 ,93
     1753 ,       147 ,2015 ,        1 ,        1 ,93
     1754 ,       147 ,2014 ,        1 ,        1 ,93
     1755 ,       147 ,2013 ,        1 ,        1 ,93
     1756 ,       148 ,2024 ,        1 ,        1 ,96
     1757 ,       148 ,2023 ,        1 ,        1 ,96
     1758 ,       148 ,2022 ,        1 ,        1 ,95
     1759 ,       148 ,2021 ,        1 ,        1 ,96
     1760 ,       148 ,2020 ,        1 ,        1 ,96
     1761 ,       148 ,2019 ,        1 ,        1 ,96
     1762 ,       148 ,2018 ,        1 ,        1 ,97
     1763 ,       148 ,2017 ,        1 ,        1 ,97
     1764 ,       148 ,2016 ,        1 ,        1 ,97
     1765 ,       148 ,2015 ,        1 ,        1 ,97
     1766 ,       148 ,2014 ,        1 ,        1 ,97
     1767 ,       148 ,2013 ,        1 ,        1 ,97
     1768 ,       149 ,2024 ,        6 ,        5 ,25
     1769 ,       149 ,2023 ,        6 ,        5 ,25
     1770 ,       149 ,2022 ,        6 ,        5 ,25
     1771 ,       149 ,2021 ,        6 ,        5 ,25
     1772 ,       149 ,2020 ,        6 ,        5 ,25
     1773 ,       149 ,2019 ,        6 ,        5 ,25
     1774 ,       149 ,2018 ,        6 ,        5 ,24
     1775 ,       149 ,2017 ,        6 ,        5 ,26
     1776 ,       149 ,2016 ,        6 ,        5 ,27
     1777 ,       149 ,2015 ,        6 ,        5 ,28
     1778 ,       149 ,2014 ,        6 ,        5 ,28
     1779 ,       149 ,2013 ,        6 ,        5 ,28
     1780 ,       150 ,2024 ,        2 ,        2 ,83
     1781 ,       150 ,2023 ,        2 ,        2 ,83
     1782 ,       150 ,2022 ,        2 ,        2 ,83
     1783 ,       150 ,2021 ,        2 ,        2 ,83
     1784 ,       150 ,2020 ,        2 ,        2 ,83
     1785 ,       150 ,2019 ,        2 ,        2 ,81
     1786 ,       150 ,2018 ,        2 ,        2 ,84
     1787 ,       150 ,2017 ,        2 ,        2 ,84
     1788 ,       150 ,2016 ,        2 ,        2 ,83
     1789 ,       150 ,2015 ,        2 ,        2 ,83
     1790 ,       150 ,2014 ,        2 ,        2 ,84
     1791 ,       150 ,2013 ,        2 ,        2 ,81
     1792 ,       151 ,2024 ,        7 ,        6 ,13
     1793 ,       151 ,2023 ,        7 ,        6 ,16
     1794 ,       151 ,2022 ,        7 ,        6 ,19
     1795 ,       151 ,2021 ,        7 ,        6 ,20
     1796 ,       151 ,2020 ,        7 ,        6 ,20
     1797 ,       151 ,2019 ,        7 ,        6 ,20
     1798 ,       151 ,2018 ,        7 ,        6 ,20
     1799 ,       151 ,2017 ,        7 ,        6 ,20
     1800 ,       151 ,2016 ,        6 ,        6 ,22
     1801 ,       151 ,2015 ,        6 ,        6 ,23
     1802 ,       151 ,2014 ,        6 ,        5 ,26
     1803 ,       151 ,2013 ,        6 ,        5 ,27
     1804 ,       152 ,2024 ,        6 ,        6 ,23
     1805 ,       152 ,2023 ,        6 ,        6 ,23
     1806 ,       152 ,2022 ,        6 ,        6 ,22
     1807 ,       152 ,2021 ,        6 ,        6 ,21
     1808 ,       152 ,2020 ,        6 ,        6 ,22
     1809 ,       152 ,2019 ,        6 ,        6 ,23
     1810 ,       152 ,2018 ,        6 ,        6 ,23
     1811 ,       152 ,2017 ,        6 ,        6 ,24
     1812 ,       152 ,2016 ,        6 ,        6 ,24
     1813 ,       152 ,2015 ,        6 ,        6 ,25
     1814 ,       152 ,2014 ,        6 ,        5 ,26
     1815 ,       152 ,2013 ,        6 ,        6 ,24
     1816 ,       153 ,2024 ,        2 ,        2 ,84
     1817 ,       153 ,2023 ,        2 ,        2 ,83
     1818 ,       153 ,2022 ,        2 ,        2 ,83
     1819 ,       153 ,2021 ,        2 ,        2 ,81
     1820 ,       153 ,2020 ,        2 ,        2 ,81
     1821 ,       153 ,2019 ,        2 ,        2 ,81
     1822 ,       153 ,2018 ,        2 ,        2 ,80
     1823 ,       153 ,2017 ,        2 ,        2 ,80
     1824 ,       153 ,2016 ,        2 ,        2 ,80
     1825 ,       153 ,2015 ,        2 ,        2 ,81
     1826 ,       153 ,2014 ,        2 ,        2 ,81
     1827 ,       153 ,2013 ,        2 ,        2 ,81
     1828 ,       154 ,2024 ,        1 ,        1 ,97
     1829 ,       154 ,2023 ,        1 ,        1 ,97
     1830 ,       154 ,2022 ,        1 ,        1 ,93
     1831 ,       154 ,2021 ,        1 ,        1 ,93
     1832 ,       154 ,2020 ,        1 ,        1 ,95
     1833 ,       154 ,2019 ,        1 ,        1 ,95
     1834 ,       154 ,2018 ,        1 ,        1 ,97
     1835 ,       154 ,2017 ,        1 ,        1 ,97
     1836 ,       154 ,2016 ,        1 ,        1 ,100
     1837 ,       154 ,2015 ,        1 ,        1 ,100
     1838 ,       154 ,2014 ,        1 ,        1 ,100
     1839 ,       154 ,2013 ,        1 ,        1 ,100
     1840 ,       155 ,2024 ,        2 ,        2 ,84
     1841 ,       155 ,2023 ,        2 ,        2 ,84
     1842 ,       155 ,2022 ,        2 ,        2 ,84
     1843 ,       155 ,2021 ,        2 ,        2 ,84
     1844 ,       155 ,2020 ,        2 ,        2 ,84
     1845 ,       155 ,2019 ,        2 ,        2 ,83
     1846 ,       155 ,2018 ,        2 ,        2 ,82
     1847 ,       155 ,2017 ,        2 ,        2 ,81
     1848 ,       155 ,2016 ,        2 ,        2 ,81
     1849 ,       155 ,2015 ,        2 ,        2 ,81
     1850 ,       155 ,2014 ,        2 ,        2 ,81
     1851 ,       155 ,2013 ,        2 ,        2 ,81
     1852 ,       156 ,2024 ,        7 ,        7 ,8
     1853 ,       156 ,2023 ,        7 ,        7 ,8
     1854 ,       156 ,2022 ,        7 ,        7 ,7
     1855 ,       156 ,2021 ,        7 ,        7 ,7
     1856 ,       156 ,2020 ,        7 ,        7 ,7
     1857 ,       156 ,2019 ,        7 ,        7 ,7
     1858 ,       156 ,2018 ,        7 ,        7 ,7
     1859 ,       156 ,2017 ,        7 ,        7 ,10
     1860 ,       156 ,2016 ,        7 ,        7 ,10
     1861 ,       156 ,2015 ,        7 ,        7 ,10
     1862 ,       156 ,2014 ,        7 ,        7 ,10
     1863 ,       156 ,2013 ,        7 ,        7 ,10
     1864 ,       157 ,2024 ,        3 ,        3 ,67
     1865 ,       157 ,2023 ,        3 ,        3 ,68
     1866 ,       157 ,2022 ,        3 ,        3 ,68
     1867 ,       157 ,2021 ,        3 ,        3 ,71
     1868 ,       157 ,2020 ,        3 ,        3 ,71
     1869 ,       157 ,2019 ,        2 ,        3 ,72
     1870 ,       157 ,2018 ,        2 ,        2 ,75
     1871 ,       157 ,2017 ,        2 ,        2 ,78
     1872 ,       157 ,2016 ,        2 ,        2 ,78
     1873 ,       157 ,2015 ,        2 ,        2 ,78
     1874 ,       157 ,2014 ,        2 ,        2 ,79
     1875 ,       157 ,2013 ,        2 ,        3 ,75
     1876 ,       158 ,2024 ,        4 ,        3 ,57
     1877 ,       158 ,2023 ,        4 ,        3 ,60
     1878 ,       158 ,2022 ,        4 ,        3 ,62
     1879 ,       158 ,2021 ,        4 ,        3 ,64
     1880 ,       158 ,2020 ,        4 ,        3 ,66
     1881 ,       158 ,2019 ,        3 ,        3 ,67
     1882 ,       158 ,2018 ,        3 ,        2 ,73
     1883 ,       158 ,2017 ,        3 ,        2 ,76
     1884 ,       158 ,2016 ,        2 ,        2 ,78
     1885 ,       158 ,2015 ,        2 ,        2 ,80
     1886 ,       158 ,2014 ,        2 ,        2 ,78
     1887 ,       158 ,2013 ,        2 ,        2 ,78
     1888 ,       159 ,2024 ,        2 ,        2 ,79
     1889 ,       159 ,2023 ,        2 ,        2 ,79
     1890 ,       159 ,2022 ,        2 ,        2 ,79
     1891 ,       159 ,2021 ,        2 ,        3 ,77
     1892 ,       159 ,2020 ,        3 ,        3 ,72
     1893 ,       159 ,2019 ,        3 ,        3 ,71
     1894 ,       159 ,2018 ,        3 ,        3 ,71
     1895 ,       159 ,2017 ,        3 ,        3 ,71
     1896 ,       159 ,2016 ,        3 ,        3 ,68
     1897 ,       159 ,2015 ,        3 ,        3 ,67
     1898 ,       159 ,2014 ,        3 ,        3 ,67
     1899 ,       159 ,2013 ,        3 ,        3 ,67
     1900 ,       160 ,2024 ,        3 ,        3 ,60
     1901 ,       160 ,2023 ,        3 ,        3 ,63
     1902 ,       160 ,2022 ,        3 ,        3 ,65
     1903 ,       160 ,2021 ,        3 ,        3 ,65
     1904 ,       160 ,2020 ,        3 ,        3 ,65
     1905 ,       160 ,2019 ,        3 ,        3 ,65
     1906 ,       160 ,2018 ,        3 ,        3 ,66
     1907 ,       160 ,2017 ,        3 ,        3 ,66
     1908 ,       160 ,2016 ,        3 ,        3 ,65
     1909 ,       160 ,2015 ,        3 ,        3 ,65
     1910 ,       160 ,2014 ,        3 ,        3 ,67
     1911 ,       160 ,2013 ,        2 ,        3 ,70
     1912 ,       161 ,2024 ,        4 ,        4 ,48
     1913 ,       161 ,2023 ,        4 ,        4 ,47
     1914 ,       161 ,2022 ,        4 ,        4 ,47
     1915 ,       161 ,2021 ,        4 ,        4 ,48
     1916 ,       161 ,2020 ,        4 ,        4 ,50
     1917 ,       161 ,2019 ,        4 ,        4 ,51
     1918 ,       161 ,2018 ,        4 ,        4 ,52
     1919 ,       161 ,2017 ,        4 ,        4 ,51
     1920 ,       161 ,2016 ,        4 ,        4 ,51
     1921 ,       161 ,2015 ,        4 ,        4 ,51
     1922 ,       161 ,2014 ,        4 ,        4 ,51
     1923 ,       161 ,2013 ,        4 ,        4 ,52
     1924 ,       162 ,2024 ,        1 ,        1 ,90
     1925 ,       162 ,2023 ,        1 ,        1 ,90
     1926 ,       162 ,2022 ,        1 ,        1 ,90
     1927 ,       162 ,2021 ,        1 ,        1 ,90
     1928 ,       162 ,2020 ,        1 ,        2 ,88
     1929 ,       162 ,2019 ,        1 ,        2 ,88
     1930 ,       162 ,2018 ,        1 ,        1 ,89
     1931 ,       162 ,2017 ,        1 ,        1 ,89
     1932 ,       162 ,2016 ,        1 ,        1 ,89
     1933 ,       162 ,2015 ,        1 ,        1 ,90
     1934 ,       162 ,2014 ,        1 ,        1 ,91
     1935 ,       162 ,2013 ,        1 ,        1 ,92
     1936 ,       163 ,2024 ,        1 ,        1 ,96
     1937 ,       163 ,2023 ,        1 ,        1 ,95
     1938 ,       163 ,2022 ,        1 ,        2 ,90
     1939 ,       163 ,2021 ,        1 ,        1 ,95
     1940 ,       163 ,2020 ,        1 ,        1 ,94
     1941 ,       163 ,2019 ,        1 ,        1 ,94
     1942 ,       163 ,2018 ,        1 ,        1 ,93
     1943 ,       163 ,2017 ,        1 ,        1 ,92
     1944 ,       163 ,2016 ,        1 ,        1 ,92
     1945 ,       163 ,2015 ,        1 ,        1 ,91
     1946 ,       163 ,2014 ,        1 ,        1 ,91
     1947 ,       163 ,2013 ,        1 ,        1 ,91
     1948 ,       164 ,2024 ,        3 ,        2 ,75
     1949 ,       164 ,2023 ,        3 ,        2 ,76
     1950 ,       164 ,2022 ,        2 ,        2 ,79
     1951 ,       164 ,2021 ,        2 ,        2 ,79
     1952 ,       164 ,2020 ,        2 ,        2 ,79
     1953 ,       164 ,2019 ,        2 ,        2 ,79
     1954 ,       164 ,2018 ,        3 ,        2 ,72
     1955 ,       164 ,2017 ,        3 ,        2 ,71
     1956 ,       164 ,2016 ,        3 ,        3 ,68
     1957 ,       164 ,2015 ,        3 ,        3 ,68
     1958 ,       164 ,2014 ,        4 ,        3 ,65
     1959 ,       164 ,2013 ,        4 ,        3 ,65
     1960 ,       165 ,2024 ,        7 ,        7 ,8
     1961 ,       165 ,2023 ,        7 ,        7 ,8
     1962 ,       165 ,2022 ,        7 ,        7 ,7
     1963 ,       165 ,2021 ,        7 ,        7 ,7
     1964 ,       165 ,2020 ,        7 ,        7 ,7
     1965 ,       165 ,2019 ,        7 ,        7 ,7
     1966 ,       165 ,2018 ,        7 ,        7 ,7
     1967 ,       165 ,2017 ,        7 ,        7 ,5
     1968 ,       165 ,2016 ,        7 ,        7 ,2
     1969 ,       165 ,2015 ,        7 ,        7 ,2
     1970 ,       165 ,2014 ,        7 ,        7 ,2
     1971 ,       165 ,2013 ,        7 ,        7 ,2
     1972 ,       166 ,2024 ,        5 ,        4 ,43
     1973 ,       166 ,2023 ,        4 ,        4 ,44
     1974 ,       166 ,2022 ,        4 ,        4 ,49
     1975 ,       166 ,2021 ,        4 ,        5 ,42
     1976 ,       166 ,2020 ,        5 ,        5 ,41
     1977 ,       166 ,2019 ,        4 ,        5 ,43
     1978 ,       166 ,2018 ,        4 ,        5 ,44
     1979 ,       166 ,2017 ,        5 ,        5 ,40
     1980 ,       166 ,2016 ,        5 ,        5 ,40
     1981 ,       166 ,2015 ,        4 ,        5 ,46
     1982 ,       166 ,2014 ,        4 ,        5 ,46
     1983 ,       166 ,2013 ,        4 ,        5 ,46
     1984 ,       167 ,2024 ,        2 ,        2 ,79
     1985 ,       167 ,2023 ,        2 ,        2 ,79
     1986 ,       167 ,2022 ,        2 ,        2 ,79
     1987 ,       167 ,2021 ,        2 ,        2 ,79
     1988 ,       167 ,2020 ,        2 ,        2 ,79
     1989 ,       167 ,2019 ,        2 ,        2 ,79
     1990 ,       167 ,2018 ,        2 ,        2 ,78
     1991 ,       167 ,2017 ,        2 ,        2 ,78
     1992 ,       167 ,2016 ,        2 ,        2 ,79
     1993 ,       167 ,2015 ,        2 ,        2 ,81
     1994 ,       167 ,2014 ,        2 ,        2 ,81
     1995 ,       167 ,2013 ,        2 ,        2 ,81
     1996 ,       168 ,2024 ,        2 ,        2 ,83
     1997 ,       168 ,2023 ,        2 ,        2 ,83
     1998 ,       168 ,2022 ,        2 ,        2 ,83
     1999 ,       168 ,2021 ,        2 ,        2 ,83
     2000 ,       168 ,2020 ,        2 ,        2 ,83
     2001 ,       168 ,2019 ,        2 ,        2 ,83
     2002 ,       168 ,2018 ,        2 ,        2 ,84
     2003 ,       168 ,2017 ,        2 ,        2 ,82
     2004 ,       168 ,2016 ,        2 ,        2 ,83
     2005 ,       168 ,2015 ,        2 ,        2 ,84
     2006 ,       168 ,2014 ,        2 ,        2 ,85
     2007 ,       168 ,2013 ,        1 ,        2 ,86
     2008 ,       169 ,2024 ,        7 ,        6 ,12
     2009 ,       169 ,2023 ,        7 ,        6 ,12
     2010 ,       169 ,2022 ,        7 ,        6 ,11
     2011 ,       169 ,2021 ,        7 ,        6 ,10
     2012 ,       169 ,2020 ,        7 ,        6 ,10
     2013 ,       169 ,2019 ,        7 ,        6 ,10
     2014 ,       169 ,2018 ,        7 ,        6 ,10
     2015 ,       169 ,2017 ,        7 ,        6 ,11
     2016 ,       169 ,2016 ,        7 ,        6 ,11
     2017 ,       169 ,2015 ,        7 ,        6 ,10
     2018 ,       169 ,2014 ,        7 ,        6 ,5
     2019 ,       169 ,2013 ,        7 ,        6 ,5
     2020 ,       170 ,2024 ,        7 ,        7 ,1
     2021 ,       170 ,2023 ,        7 ,        7 ,1
     2022 ,       170 ,2022 ,        7 ,        7 ,1
     2023 ,       170 ,2021 ,        7 ,        7 ,2
     2024 ,       170 ,2020 ,        7 ,        7 ,2
     2025 ,       170 ,2019 ,        7 ,        7 ,2
     2026 ,       170 ,2018 ,        7 ,        7 ,2
